5761,NONE,    @Carlos_Latre Twitcam  Twitcam  Twitcam  Twitcam  Twitcam  Twitcam
5762,NONE,    Empezamos en diez minutoshoy con Carme Chacón
5763,NONE,    Video Minuto de hoy de @esperanzaona #elcambioandaluz http:tcotHL5fyuO
5764,P+,   Feliz día de Reyes Mi artículo en LA GACETA  Las galletas de Soraya  | Intereconomía | 683277 http:tco1we9MPLE vía @intereconomia
5765,N, Gallardón  sobre Valencia violar la ley debe tener igual reproche para menores - http:tcoOrVPSEdJ (EP)
5766,NONE,    Buenos días El hastag debería ser #cincotuiteros  porque yo soy uno de ellos #cuatrotuiteros
5767,P, Vuelve Pons Después de casi un mes desaparecido  @gonzalezpons estará esta noche en @linternacope
5768,P+,  El Swansea es de los que mejor juega al futbol en la Premier pero que golazo acaba de meter Cisse
5769,NEU,   También con la vicepresidenta y el secretario general de ATA Tengo en mente todas vuestras inquietudes #leyEmprendedoresCLM 22
5770,N, El problema de acusar a Garzón de una extorsión del 243 es que todos los extorsionados dirían que pagaron con gusto Pero habría partido
5771,P+,  http:tcoyVq45LM7aquí podéis encontrar las fotos de mi segundo concierto en el gran teatro de Córdoba @lya_cordoba y #Queco
5772,N+,  El déficit del 8% es la muestra de la austeridad hipócrita del PP  pero sobre todo del fracaso del ajuste que provoca recesión  paro y deuda
5773,NONE,    Con la vicepresidenta del Gobierno @Sorayapp en #17CongresoPP  http:tcolTJdXC3C
5774,N, @PaquiVicente Hola @rafam_simancas Me haces un RT para encontrar el perro de @anapalacio En la foto está la info http:tcojvbv7FED
5775,N, Chacón aprovecha su posición de retadora frente al candidato que perdió el 20-N  Necesitamos un cambio de rumbo
5776,NONE,    Aunque quizá la puerta de la calle Pez te lleve a esta otra En Perú http:tcoy0BPhSxe
5777,NONE,    Soraya Sáenz de Santamaría preside mañana por primera vez el Consejo de Ministros Rajoy seguirá en Bruselas
5778,P+,  Oleeee RT @TrendsEspana #lasextacolumna es ahora una tendencia en Spain http:tcoUgONgTxC #Malestar
5779,P, C Martinez (alcalde de Soria)  queremos implicar al ciudadano y al militante  #muchoPSOEporhacer http:tcoA2HToI4m
5780,NEU,   Lágrimas y Favores #cofradiasMLG #malaga   @ Calle Martinez http:tcoxDpCkhDv
5781,N+,  Mañana pregunto al gobierno sobre la involucion laboral Fraude y Expolio para expropiar  las rentas salariales
5782,NONE,    Ya se ha votado:5 en contra (pp) y 4 abstenciones (psoe y CiU)  Amaiur no tendrá grupo La reunión sigue
5783,N, Basagoiti no asumen q somos mejores Pues q les den #Guiñoles
5784,NONE,    La trama de los #EREs Capítulo Tercerompg - YouTube http:tcoZsofVFcf
5785,N+,  No se puede fiar todo una estrategia política al desgaste del adversario La gente también necesita ilusión  Arriola  así no
5786,N, En la web de Moncloa no hay ni musiquilla
5787,NONE,    Bdías  Habéis victo el documento en portada de EM Una sociedad de Urdanga envía su nif a Revenga y dice  Empresa Casa Real   Y ahora
5788,NEU,   Que bueno RT @CruzDiez Madrid sol  pájaros cantando  risas de niños  gente haciendo deporte  cielo color mierda
5789,N, Nervios http:tcoUieczUa5
5790,P, Conste que Amaiur y UPyD pueden y deben tener grupo parlamentario Lo creen juristas del Congreso y es higiénico políticamente
5791,NEU,   @garcia_abadillo Claro que luego explicó que dio ese dato porque es el que había dado Rajoy a puerta cerrada De locos
5792,P+,  El mejor espectaculo en directo que he visto montado en 15 minutos #SuperBowl #malditosgenios #Madonna http:tco22huEwtr
5793,NONE,    Los socialistas extremeños  delegados al 38 Congreso  de Badajoz y Cáceres hemos decidido esta tarde ir en una delegación conjunta y única
5794,N+,  Haz lo que digo y no lo que hago  yo puedo hacerlo y tu no  mi titulo vale más q el tuyo  no compares  ninis Doble moral Os suena
5795,N, Desde que en julio de 1988 empecé a trabajar en ABC  hoy es el primer día sin #Mingote
5796,N, RT @PwC_Spain Sólo un 15% de los CEOs a nivel mundial cree que la economía mejorará en 2012 #PwC #CEOs
5797,N+,  Como el debate @DHAM_13tv tenga la intensidad del previo en @13tv_AlDia  va a arder Troya por segunda vez
5798,P, Se acaban de aprobar los presupuestos de la Comunidad de Madrid Unos presupuestos austeros  equilibrados y dinamizadores de la economía
5799,P+,  Lo que has de hacer  hazlo pronto @rafiln @isangeis pues mira Cuando me lea EPN de @pedroj_ramirez me lo leeré :) jaja
5800,NEU,   RT:@fernavarro17  En los periódicos falta calor  sudor humanidad  Gran entrevista sobre periodismo http:tcovDBsdOsT vía @ceciliab
5801,P+,  Por cierto Raúl es un crack y el Athletic la leche
5802,NONE,    Ya está aquí el ministro de Economía Luis de Guindos empezamos la entrevista
5803,NEU,   @CarmenLauraIT @pedroj_ramirez Hoy se cumplen 20 años de la muerte de Juanito Un genio #JuanitoSiemprePresente RT http:tcoZMASEUzu
5804,P+,  Oleeeee Rosita ;-))) RT @RosaRojoP Aqui estoy @Gemmadelcorral @mariviromero
5805,P+,  http:tcoZRMt3rFk En Madrid 5 ÚNICAS semanas;)
5806,NONE,    De la falla valenciana http:tcomOyKFUJ6
5807,NONE,    Vuelve a salir otra vez el tema de periodismo clásico vs redes sociales #cafeperiodismo
5808,N, La frase del día  En la vida nada es para siempre  Cuando a Rajoy le piden q garantice q no volverá a subir impuestos No cierra la puerta
5809,P, España no se merecía más mentiras El Gobierno nos ha dicho la verdad y ha tomado medidas valientes para sacarnos de esta situación
5810,NEU,   Los socios privados de Limasa aceptan reducir sus beneficios para evitar la huelga de basura http:tcofvH0tQZZ
5811,N, abcdesevillaes: Cuatro altos cargos de Empleo  denunciados por retirar la prejubilación a extrabajadores http:tcoLWHxzbuB
5812,N, Con una ley de transparencia como pide @UPyD esto no habría pasado Valencia fraude en las ayudas del Consell a ONGshttp:tcoIDvlNbjN
5813,P, Hoy dedicamos a @EduMadina la versión de Gwen Stefani del mítico ochentero  It s my life  de los Talk Talk http:tco60skzOIH
5814,P+,  Rajoy a la salida  Me siento contento  Estructura de Gobierno y ministros  lo deja para mañana
5815,P, Algo se va a aclarando el panorama De Guindos confirma que mañana se aprobará el techo de gasto y el cuadro macro  vía EFE
5816,P+,  La alicantina Miriam Blasco  medalla de Oro en las Olimpiadas de 1992  va a defender a la Selección Española @GPPopular @ppcv
5817,NEU,   y mañana prometo ser bueno y no reirme Coño qué hago entonces con @lamiradacitrica @MoristoMehide1 y @ElExpecial Dios qué sinvivir
5818,N+,  Los jóvenes   especialmente afectados por las nulas oportunidades q le ofrece #Griñan   están deseando #elcambioandaluz http:tcoPjcN7AVw
5819,NEU,   Curioso  un buque de la Armada EE UU (USS John Stennis) rescata a 13 iraníes secuestrados por piratas somalíes via @Reuters
5820,P+,  Inauguramos el yacim arqueológ  huerta Montero   en Almendralejo Legado dl calcolítico q llega hasta nuestrs días
5821,P, @iescolar @AlexdelaIglesia Voy a intentar enterarme ;-) you re the boss
5822,P, Entra en orbytes Si tienes dudas consulta a @clienteorbyt @jutre95 @pedroj_  Dónde se pueden ver las ofertas existentesGracias
5823,NONE,    @Fgarea yo también regreso hoy al tajo Atravesando a toda velocidad el campo andaluz
5824,P+,  Se necesitan + pelis cmo INTOCABLE y menos empalagosas del tipo Todos los días de mi vida La primera es genial  buen rollo  positiva  risas
5825,P+,  Gracias chicos@QueDicen_com @PaulaVazquezTV la última estrella ya brilla en Antena 3 http:tcosgtYTYng [http:tco4u7OLDDU]
5826,N, Continúa la causa general sumaria contra el juez Garzón No acaba el segundo juicio y empieza el tercero  Linchamiento y encarnizamiento
5827,NEU,   #discursorajoy Lo bueno-poco- bien explicado Lo malo- mucho- apenas insinuado Conclusión hasta los idus de marzo  no sabremos
5828,P, La verificación de los asuntos públicos ya no será una mera recomendación ética  sino una obligación jurídica con su régimen sancionador
5829,N, Buenos días  Para cuándo noticias que nos hagan felices
5830,N+,  #curiosidaddelinsomne Dinero público a la banca  ayudas a los toros  el paro disparado  ayer era el día de la marmota  no
5831,N+,  @JuanraLucas Malvado
5832,P+,  @LucaCulinquieta Boris Vian convertía la luz en perlas de color Gabilondo @EDCHrne convierte las palabras en perlas de sonido
5833,N+,  Rubalcaba denuncia quelas mujeres son las más dañadas por los recortes y considera prioritaria la igualdad Debería mandar su plan a Valderas
5834,N, Grande RT @DavidCacho Lo único que siempre va a peor en este planeta es la situación en Oriente Próximo y la ceremonia de los Óscar
5835,P, RT @Mari_Estopera:Yo me iba a ir a limpiar hasta que descubri el concurso de @Buenafuente y aqui me teneis pensando que poner en la camiseta
5836,P, Arenas  Bajo ningún concepto Rajoy está vinculado por el 25M  http:tcoJpg1hDn3
5837,N, Felipe pide  sentido común  a Rajoy por las reformas Rajoy apela al sentido común para hacerlas No perdamos el sentido #25MRebélate
5838,N, Imagino que los responsables del colegio de abogados de Madrid no sabrán dónde meterse tras la sentencia Peor que ridículo
5839,P, Buenas noches guerrer@s escojan bien sus batallas  Hasta maÑana
5840,N, La infanta Elena  Yo no estaba con él  estaba su padre  La Reina Froilán se encuentra  muy bien  y que  con los niños siempre pasa eso
5841,N, La ciudad duerme Pero no apagan la luz http:tcojBXwmQTG
5842,P+,  Buenos días :-)hoy regreso a casa
5843,NONE,    estaremos allí en noviembre  @gb_media @juanes @LUCHOOB Y por SWITZERLANDaaaa Te escuchan mucho en #Zürich
5844,P, Miss u guys back Viva Argentina  ;) RT @vemariaramona @AlejandroSanz   cuando venis a Argentina We miss u
5845,N, Hoy no puedo más  se me cae el móvilHasra mañana Buenas noches
5846,NONE,    Días para que en la cabeza suene esta música Oh Esta música  http:tcoYgCSWBJE
5847,P, RT @WestWoodEntt #Brava de @paurubio se posiciona dentro de los primeros lugares de popularidad  http:tco20KcIGaV
5848,P, Fuencarral entrega en Sanidad 8000 firmas contra el cierre de su centro de especialidades http:tcoL3GL5bCo
5849,N, Hoy mi más profundo respeto y admiración a los 3 policías fallecidos intentando salvar dl mar a unos imbéciles borrachos Debería ser delito
5850,N+,  El problema de la estrategia jurídica de Urdangarin es la respuesta de Torres  Aceptará su socio comerse el marrón A lo mejor si
5851,N, Salta x los aires ideología transversal se puede  sin burbuja  hacer crecer los servicios públicos  con rebajas sistemáticas d impuestos
5852,NONE,    Mis zapatillas rojas  dedicadas a @ogentilcar http:tcoFSKJnmN5
5853,N+,  Se esta creando demasiado sufrimiento a demasiada gente por culpa de los que endeudaron el país por especular Ladrones de guante blanco
5854,P+,  Mi abrazo y toda la fuerza para @conchagcampoy
5855,P, Dos figuras ahora en cartel#lachispadelavida http:tco2qRxfc8D
5856,N, El Congreso vacío y los insultos son cosas de mitad de legislatura Pero todo va cada vez más rápido Y peor
5857,NONE,    Silencio La  neutralidad activa    está en el  estrado Griñán no se sale del guión Saldremosmásfuertes-saldremosmásfuertes-saldremos
5858,NONE,    Stand de Aragón en #FITUR http:tcop3xbNoY4
5859,NONE,    @sanchez_sonia @m_bartolome @carolinajmozo @mariagalanc @sonsolesonega @jelenrubio @manusanchezg @estherpalomera Lo mismo digo
5860,P, Crean un banco de productos para mujeres con cáncer de mama http:tcoH092Elrs
5861,P, @Leticia_Iove @David_Busta cumpli años el 21 pero aun estás a tiempo si me quieres felicitar jeje besazoFELICIDADES;-)
5862,P, Me gusta que el Canijo sea TT Tengo ganas de ver lo que trae este año
5863,N+,  Fomento ha reducido en 2011 a la cuarta parte la inversión que realizó en 2008 En 2012 será la cenicienta del nuevo gobierno
5864,P+,  Espectacular Silvia Abascal después de su enfermedad Que bien #premiosgoya
5865,N+,  Espermos que el ministro de Defensa no acuda a la videoconferencia con guión como su predecesora
5866,P, Estoy con un Citadelle Reserve (el Rolls Royce de los gin tonics) a la salud de los miles que habéis mandado hoy tuits de todo tipo Gcs
5867,P+,  http:tcop8HGxnE1qué bonitas las fotos de la primera función en el concierto de Alicantebesos
5868,NONE,    Portada Marca http:tcoCvCD1Nm1
5869,P, Lunch time;)))
5870,P+,  Con @javierarenas_pp  los tiempos q vienen son de construcción  confianza  colaboración y corresponsabilidad para levantar nuestra tierra
5871,N+,  Tiene delito que el que se ponga en la foto con sindicatos sea Valeriano Gomez El Ministro del Paro del PSOE hasta antes de ayer #caradura
5872,N+,  El Gobierno quita importancia al nuevo recorte impuesto por Bruselas y anuncia más subidas de impuestos (para el 25 por la noche)
5873,P+,  Siiii Lo se Mis Chilen@s del alma os mando todo mi corazon y mi agradecimiento RT (cont) http:tcoTat8czDi
5874,P+,  vía@sanabria_luis Emocionante análisis depedida de Jesus Maraña #Publico http:tcoNg1CSUFH Me sumo a la reflexión de @jesusmarana
5875,N+,  Me ha dolido la muerte de Tabucchi como si le conociera Bueno  leer a algunos escritores es como conocerles
5876,P, Afectados por la huelga de pilotos de Iberia podrán reclamar la devolución del billete  según FUCI http:tcoZ6uV4bzM
5877,P+,  Gracias  Fernando RT@radiocable @Enric_Hernandez muy buena idea Y muy agil decision
5878,NONE,    Portada El Mundo http:tcob3IKP5Yo
5879,N+,  Los partos prematuros se han triplicado por culpa de la ansiedad y el estrés http:tcoLkylJNeI
5880,N+,  A las 3 en @A3noticias  según Defensa  piratas somalíes atacan un buque de guerra español  Un pirata muerto  y varios heridos
5881,P, #martesy13 bicicletas sin sillín PN;) y la monja feliz Jajjajajja
5882,P+,  me encanta veros aquí @cbciudadjardin ;-))
5883,P, Cierto :-) RT @gemasanzs @EvaPiera_Madrid @IdiazAyuso @ihenriquezluna solo en torno a los mejores se crea un buen ambiente de trabajo
5884,P+,  El Museo de la Cueva de Nerja abre con una previsión de 100000 visitas al año http:tcoVsmSAnJJ
5885,P+,  Un poco de Resacón en Las Vegas para reirme un rato y a dormir Goodnight
5886,P+,  Pues felicidades amigo  se les veia felices Mis respetos RT @riegom @AlejandroSanz fue una (cont) http:tcoqFIF68r8
5887,P+,  La Universidad confía en De la Calle para encarar sus retos más ambiciosos http:tco7dzPPija
5888,NEU,   Asarta deja el mando en LíbanoUn buen general español un buen trabajo en una misión bastante dudosa
5889,NEU,    En los momentos de crisis  solo la imaginación es más importante que el conocimiento  Albert Einstein
5890,P, Las imágenes de  Salamanca para Comérsela  en MadridFusión2012http:tconhKJ0krl
5891,NONE,    Cinco planes  low cost  para viajar en Carnavales http:tcou0kkeoW6
5892,NEU,   Me parece lógico que cierren Megaupload De tanto en tanto Estados Unidos necesita perder una guerra
5893,N, ays este Andrea Andrea Casiraghi  sin carnet de conducir por correr demasiado http:tcoasJeyFpc
5894,P+,  Ahora sí albricias plenas Tenemos confirmado que Javier Espinosa está en Libano sano y salvo Parece que los franceses siguen en Homs
5895,P+,  Abro el Mail y me encuentro previs lunes de @icacabelos  Siempre tan ordenadita ella Hahahahahaha habla Rajoy o es un lunes de febrero
5896,NONE,    #8DeMarzo del 2012  debatiendo conceptos anteriores a la caída del Muro de Berlín #ascopena
5897,P, Preparo artículo sobre futuro de la lengua Sabías q las telenovelas hispanas son uno de los grandes agentes difusión español en el mundo
